API/UWI,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Well/Lease Name,Well Number,Entity Type,County/Parish,DI Basin,DI Play,DI Subplay,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,AAPG Geologic Province,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID,Other No.,Operator Alias ID (Legacy)
43013339980000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,13-21-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,V,2009-06-01,2020-04-01,74408.0000,11085.0000,23486.0000,16561.0000,141.0000,0.0000,19,1,699,250.0000,1141,4379.0000,8675.0000,5825.0000,4551.0000,5795,12871,7940.0000,48.0000,6112,7388.0000,23022.0000,11225.0000,67.0000,8261.0000,9619.0000,55433.0000,18858.0000,12571.0000,113.0000,49.0000,109.0000,402194.0000,67.0000,8,0.0000,30,452,2272,1144,,,,2220.00,14351.1110,6710.00,69.6810,449.6000,,3372.0000,2,1516.0000,2,2078.0000,2,12.0000,2,,,,32.740000,2009-06-19,1,1,99,,,UTU-69061,2009-05-11,6445.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,08S,16E,,,,,P-540,40.0986322,-110.1329071,225.0000,3229.0000,1071.0000,124792166,0,100036953
43013340000000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,5-21-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,V,2009-06-01,2014-03-01,108525.0000,9877.0000,27965.0000,26805.0000,168.0000,0.0000,,,1003,248.0000,2185,6142.0000,8484.0000,7556.0000,9461.0000,7639,24997,11805.0000,71.0000,13740,8584.0000,59619.0000,18520.0000,111.0000,18640.0000,,,,,,52.0000,101.0000,415258.0000,69.0000,0,233.0000,0,391,20559,2757,,,,1920.00,33963.9890,10990.00,29.4430,521.7000,0.0000,4664.0000,9,1626.0000,2,2146.0000,2,13.0000,2,,,,32.740000,2009-06-16,1,1,58,,,UTU-69060,2009-05-08,6540.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,08S,16E,,,,,P-540,40.1052120,-110.1325071,361.0000,12261.0000,1981.0000,124792164,0,100036953
43013341620000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,LONE TREE FED,10-21-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,V,2009-06-01,2020-07-01,210553.0000,213619.0000,248711.0000,101056.0000,1492.0000,1.0000,12,50,5390,2464.0000,972,20512.0000,26236.0000,24885.0000,1146.0000,30823,51305,39374.0000,236.0000,1264,44857.0000,93317.0000,60410.0000,362.0000,1327.0000,89912.0000,173713.0000,118864.0000,2103.0000,713.0000,156.0000,210.0000,1144387.0000,191.0000,1839,1056.0000,2331,18614,3161,21228,,,,1340.00,246.3040,990.00,4060.0280,743.5000,1741.5000,6496.0000,2,5390.0000,1,5913.0000,2,35.0000,2,,,,32.740000,2009-06-05,1,1,132,,,UTU-13905,2009-05-05,5820.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,09S,17E,,,,,P-540,40.0149133,-110.0102050,14677.0000,3615.0000,17830.0000,124792153,0,100036953
43013338800000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,S WELLS DRAW FED,X-4-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-06-01,2020-04-01,46990.0000,56063.0000,63895.0000,17912.0000,383.0000,0.0000,3,5,2627,1148.0000,572,13577.0000,8670.0000,15022.0000,1049.0000,20151,12046,22159.0000,133.0000,1543,29640.0000,19501.0000,32890.0000,197.0000,2117.0000,43596.0000,40462.0000,50340.0000,6697.0000,302.0000,97.0000,74.0000,657323.0000,110.0000,76,25.0000,113,1858,977,2217,,,,760.00,542.6830,840.00,1842.6970,1322.2000,3040.0000,2281.0000,2,3016.0000,2,3396.0000,2,20.0000,2,,,,32.740000,2009-06-01,1,1,130,,,UTU-73086,2009-04-02,6260.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,04,09S,16E,,,,,P-540,40.0545240,-110.1273070,1640.0000,890.0000,2033.0000,124792144,0,100036953
43013339350000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,TRAVIS FED,G-34-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-06-01,2020-04-01,49716.0000,35603.0000,43889.0000,102190.0000,263.0000,0.0000,2,5,1051,423.0000,436,6931.0000,8058.0000,8274.0000,2026.0000,9754,12678,11867.0000,71.0000,2766,14725.0000,19476.0000,17971.0000,108.0000,4962.0000,24508.0000,43459.0000,31751.0000,41424.0000,191.0000,71.0000,74.0000,500065.0000,83.0000,132,1.0000,311,1870,299,9772,,,,1050.00,429.3040,1400.00,2329.3490,952.8000,132000.0000,2308.0000,2,2199.0000,2,2584.0000,2,16.0000,2,,,,32.740000,2009-06-15,1,1,131,,,UTU-62848,2009-04-29,6500.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,34,08S,16E,,,,,P-540,40.0761107,-110.1087066,1754.0000,753.0000,8101.0000,124792142,0,100036953
43013339610000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,M-15-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,D,2009-06-01,2018-12-01,19905.0000,20195.0000,23512.0000,11254.0000,141.0000,0.0000,,,763,724.0000,687,3269.0000,4725.0000,4057.0000,1556.0000,4639,7417,5875.0000,35.0000,2060,7133.0000,11343.0000,9023.0000,54.0000,3098.0000,10702.0000,15202.0000,13236.0000,5596.0000,79.0000,30.0000,43.0000,223613.0000,37.0000,7,23.0000,6,2754,1271,2030,,,,1430.00,738.9500,990.00,1353.2710,699.4000,304.3000,1334.0000,2,933.0000,2,1155.0000,2,7.0000,2,,,,32.740000,2009-06-17,1,1,115,,,UTU-66184,2009-05-09,6168.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,15,09S,15E,,,,,P-540,40.0293920,-110.2216586,1448.0000,1070.0000,1275.0000,124792104,0,100036953
43013341630000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,LONE TREE FED,15-21-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2009-06-01,2013-10-01,47452.0000,30823.0000,38732.0000,5041.0000,232.0000,0.0000,,,1625,642.0000,1060,12665.0000,16323.0000,15386.0000,2620.0000,19008,25184,23205.0000,139.0000,3092,24530.0000,36934.0000,30686.0000,184.0000,3297.0000,,,,,,95.0000,90.0000,660774.0000,110.0000,119,0.0000,17,2578,4753,168,,,,940.00,1411.5700,1540.00,708.4310,1059.6000,,3776.0000,4,2950.0000,2,3414.0000,2,20.0000,2,,,,33.000000,2009-06-05,1,1,53,,,UTU-13905,2009-05-05,5455.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,09S,17E,,,,,P-540,40.0108844,-110.0095050,2420.0000,3416.0000,1471.0000,124792081,0,100036953
43013341540000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,WELLS DRAW FED,B-4-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-06-01,2020-07-01,75294.0000,63684.0000,76233.0000,135188.0000,457.0000,0.0000,12,9,628,139.0000,878,11791.0000,7284.0000,13005.0000,12278.0000,18963,18728,22084.0000,133.0000,21486,27741.0000,32842.0000,33215.0000,199.0000,35824.0000,44035.0000,53928.0000,53023.0000,78787.0000,318.0000,76.0000,21.0000,479258.0000,80.0000,408,4.0000,962,2417,3367,9641,,,,280.00,1308.9620,1180.00,763.9640,3613.7000,102000.0000,2602.0000,11,2474.0000,3,2614.0000,3,16.0000,3,,,,32.740000,2009-06-26,1,1,131,,,UTU-30096,2009-05-27,6421.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,04,09S,16E,,,,,P-540,40.0650519,-110.1177068,2544.0000,3330.0000,5277.0000,124792073,0,100036953
43013339600000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,N-14-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-06-01,2020-04-01,70768.0000,27928.0000,39723.0000,21402.0000,238.0000,0.0000,19,3,681,619.0000,642,4204.0000,7395.0000,5437.0000,3297.0000,6823,10668,8601.0000,52.0000,6098,18597.0000,24195.0000,22630.0000,136.0000,10664.0000,22479.0000,42951.0000,29638.0000,15499.0000,178.0000,38.0000,64.0000,292774.0000,49.0000,55,313.0000,42,841,5735,1039,,,,1690.00,7207.1270,2530.00,138.7520,593.5000,175.7000,4096.0000,22,2205.0000,19,2561.0000,22,15.0000,22,,,,32.740000,2009-06-19,1,1,130,,,UTU-66184,2009-05-13,6256.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,14,09S,15E,,,,,P-540,40.0290341,-110.2072083,898.0000,6472.0000,750.0000,124792072,0,100036953
43013330630000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,2-19-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,WTR INJ,INACTIVE,V,2009-07-01,2014-03-01,112831.0000,40922.0000,59727.0000,18567.0000,358.0000,0.0000,,,1945,1149.0000,1932,13198.0000,29730.0000,18153.0000,7259.0000,21347,49707,29632.0000,178.0000,10392,30235.0000,77285.0000,43116.0000,259.0000,13942.0000,,,,,,81.0000,118.0000,603806.0000,101.0000,184,251.0000,37,3991,14406,1447,,,,1460.00,3767.1080,2760.00,265.4560,686.2000,733.1000,7404.0000,5,2510.0000,2,3449.0000,5,21.0000,5,,,,31.500000,2009-06-30,1,1,57,,,UTU-64379,2009-05-21,5810.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,19,09S,16E,,,,,P-540,40.0213935,-110.1607075,2718.0000,10239.0000,1311.0000,124792069,0,100036953
43013339810000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,S WELLS DRAW FED,U-5-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-06-01,2020-07-01,81822.0000,115549.0000,129186.0000,24373.0000,775.0000,1.0000,8,23,3329,2245.0000,731,13810.0000,13737.0000,16100.0000,1324.0000,20458,21383,24022.0000,144.0000,1662,30502.0000,31090.0000,35684.0000,214.0000,2147.0000,62430.0000,49427.0000,70668.0000,6361.0000,424.0000,112.0000,128.0000,797194.0000,133.0000,702,254.0000,305,8141,2645,3191,,,,1140.00,348.2850,710.00,2871.2120,875.3000,2763.8000,3953.0000,2,3460.0000,2,4119.0000,2,25.0000,2,,,,32.740000,2009-06-04,1,1,132,,,UTU-73086,2009-03-25,6295.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,09,09S,16E,,,,,P-540,40.0506141,-110.1323071,6443.0000,2244.0000,2447.0000,124792065,0,100036953
43013341610000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,LONE TREE FED,14-21-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-06-01,2020-04-01,131817.0000,165713.0000,187683.0000,22987.0000,1126.0000,1.0000,3,8,1447,512.0000,1090,15382.0000,12386.0000,17446.0000,3997.0000,25555,22685,29336.0000,176.0000,5410,39105.0000,39532.0000,45694.0000,274.0000,8579.0000,56026.0000,80039.0000,69366.0000,14258.0000,416.0000,139.0000,127.0000,958581.0000,160.0000,156,,37,10524,4120,1863,,,,920.00,326.0350,800.00,3067.1560,1086.5000,,3952.0000,2,4294.0000,2,4953.0000,2,30.0000,2,,,,32.740000,2009-06-02,1,1,131,,,UTU-13905,2009-04-30,5465.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,09S,17E,,,,,P-540,40.0110334,-110.0139050,2923.0000,953.0000,616.0000,124792064,0,100036953
43013340860000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,BELUGA FED,H-17-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-04-01,2020-07-01,91824.0000,134178.0000,149482.0000,62500.0000,897.0000,1.0000,9,16,4,2.0000,4,10501.0000,7357.0000,11727.0000,2894.0000,41064,30228,46102.0000,277.0000,6809,72899.0000,57554.0000,82491.0000,495.0000,24847.0000,91540.0000,78926.0000,104694.0000,42950.0000,628.0000,54.0000,27.0000,352806.0000,59.0000,617,2173.0000,356,6477,1592,2653,,,,490.00,605.3690,680.00,1651.8850,2021.6000,283.9000,5528.0000,13,5837.0000,14,6711.0000,13,40.0000,13,,,,32.740000,2009-04-29,1,1,134,,,UTU-72106,2009-03-24,5945.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,17,09S,17E,,,,,P-540,40.0361909,-110.0287052,4470.0000,2706.0000,1809.0000,124568038,0,100036953
43013337600000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MB NE FED,I-25-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-04-01,2020-04-01,27415.0000,52704.0000,57273.0000,349750.0000,344.0000,0.0000,7,3,1053,296.0000,591,10973.0000,5981.0000,11970.0000,6823.0000,17255,10732,19044.0000,114.0000,15165,24077.0000,15391.0000,26642.0000,160.0000,32743.0000,35029.0000,19189.0000,38227.0000,102364.0000,229.0000,90.0000,42.0000,581742.0000,97.0000,90,93.0000,1487,2096,2047,37615,,,,470.00,2126.4680,520.00,470.2630,2134.8000,967.7000,1467.0000,4,2788.0000,2,3006.0000,2,18.0000,2,,,,32.740000,2009-04-23,1,1,131,,,UTU-67170,2009-02-18,6665.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,25,08S,16E,,,,,P-540,40.0906597,-110.0613058,1107.0000,2354.0000,26836.0000,124568021,0,100036953
43013338950000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,PLEASANT VLY FED,R-9-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-05-01,2020-07-01,25192.0000,50970.0000,55169.0000,9531.0000,331.0000,0.0000,4,12,595,,1110,4249.0000,0.0000,4249.0000,3139.0000,6695,0,6695.0000,40.0000,3599,11313.0000,3499.0000,11896.0000,71.0000,4776.0000,22985.0000,18221.0000,26022.0000,6404.0000,156.0000,41.0000,0.0000,248200.0000,41.0000,443,402.0000,24,4158,1762,327,,,,0.00,301.1670,490.00,3320.4190,,1102.0000,1396.0000,28,1241.0000,2,1241.0000,2,7.0000,2,,,,32.740000,2009-05-20,1,1,133,,,UTU-61052,2009-04-09,5953.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,09,09S,17E,,,,,P-540,40.0400139,-110.0100049,3171.0000,955.0000,227.0000,124568014,0,100036953
43013342300000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,STATE,5-36-8-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,PA,V,2009-05-01,2012-05-01,11786.0000,3642.0000,5606.0000,6185.0000,34.0000,0.0000,,,142,35.0000,302,1416.0000,3030.0000,1921.0000,2585.0000,2146,5181,3010.0000,18.0000,3222,3144.0000,8613.0000,4580.0000,27.0000,5075.0000,,,,,,17.0000,28.0000,131400.0000,22.0000,0,154.0000,0,954,3385,1949,,,,1610.00,6696.9700,3240.00,149.3210,621.1000,0.0000,887.0000,3,518.0000,2,657.0000,2,4.0000,2,,,,32.840000,2009-05-08,1,1,35,,,ML-21835,2009-04-23,6400.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,36,08S,15E,,,,,P-540,40.0757513,-110.1881081,429.0000,2873.0000,843.0000,124568013,0,100036953
43013341480000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,BELUGA ST,Q-16-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-05-01,2020-04-01,32148.0000,42467.0000,47825.0000,7064.0000,287.0000,0.0000,2,5,3912,1934.0000,0,15651.0000,10006.0000,17319.0000,1882.0000,21600,18248,24641.0000,148.0000,2026,25274.0000,25285.0000,29488.0000,177.0000,2366.0000,29489.0000,28068.0000,34167.0000,2934.0000,205.0000,111.0000,69.0000,736900.0000,123.0000,132,52.0000,2,2322,1022,107,,,,620.00,452.3940,760.00,2210.4610,1621.1000,2538.5000,2360.0000,7,3912.0000,1,4234.0000,1,25.0000,1,,,,32.740000,2009-04-29,1,1,132,,,ML-46694,2009-03-26,5825.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,16,09S,17E,,,,,P-540,40.0288211,-110.0146050,1775.0000,803.0000,49.0000,124568011,0,100036953
43013333510000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,2-27-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,V,2009-04-01,2014-12-01,33964.0000,11641.0000,17302.0000,14058.0000,104.0000,0.0000,,,345,9.0000,755,3298.0000,5365.0000,4192.0000,4650.0000,5210,9820,6847.0000,41.0000,6615,7431.0000,18096.0000,10447.0000,63.0000,8913.0000,11399.0000,32276.0000,16778.0000,13259.0000,101.0000,31.0000,35.0000,221129.0000,37.0000,0,23.0000,12,1028,4018,1397,,,,1140.00,6002.1880,2920.00,166.6060,876.7000,0.0000,1816.0000,3,960.0000,2,1143.0000,2,7.0000,2,,,,32.740000,2009-04-17,1,1,69,,,UTU-74392,2008-12-27,5750.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,27,09S,16E,,,,,P-540,40.0073330,-110.1043065,457.0000,2743.0000,1073.0000,124568006,0,100036953
43013340640000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MB NE FED,QA-25-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,D,2009-04-01,2016-08-01,21655.0000,48017.0000,51626.0000,102442.0000,310.0000,0.0000,,,757,65.0000,63,13565.0000,7617.0000,14835.0000,257.0000,19193,10418,20929.0000,126.0000,1124,26000.0000,13670.0000,28278.0000,170.0000,5746.0000,41530.0000,20383.0000,44927.0000,65025.0000,270.0000,135.0000,71.0000,882806.0000,147.0000,1,0.0000,3,3427,644,18140,,,,520.00,134.1240,450.00,7455.8140,1915.1000,,2249.0000,3,4196.0000,2,4561.0000,2,27.0000,2,,,,32.740000,2009-04-27,1,1,86,,,UTU-67170,2009-03-18,6573.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,25,08S,16E,,,,,P-540,40.0866817,-110.0754060,1603.0000,215.0000,9880.0000,124567983,0,100036953
43013338130000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,PLEASANT VLY FED,Q-9-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-05-01,2020-07-01,92501.0000,111052.0000,126469.0000,100564.0000,759.0000,1.0000,52,16,1469,0.0000,4817,6698.0000,701.0000,6815.0000,36932.0000,12466,701,12583.0000,75.0000,77487,34712.0000,7375.0000,35941.0000,216.0000,80347.0000,71834.0000,33484.0000,77415.0000,84057.0000,464.0000,84.0000,0.0000,503400.0000,84.0000,801,2561.0000,369,5266,8282,2519,,,,0.00,3291.3720,830.00,303.8250,,312.8000,2703.0000,126,3509.0000,13,3509.0000,13,21.0000,13,,,,32.740000,2009-05-13,1,1,132,,,UTU-50750,2009-04-06,5980.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,09,09S,17E,,,,,P-540,40.0401239,-110.0189051,4520.0000,14877.0000,1759.0000,124567967,0,100036953
43013342330000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,STATE,2-36-8-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,V,2009-05-01,2020-04-01,193647.0000,21840.0000,54114.0000,20959.0000,325.0000,0.0000,23,2,277,235.0000,333,1017.0000,4302.0000,1734.0000,553.0000,3214,9078,4727.0000,28.0000,3510,10021.0000,53634.0000,18960.0000,114.0000,11438.0000,15912.0000,107671.0000,33857.0000,15807.0000,203.0000,6.0000,35.0000,69310.0000,12.0000,49,443.0000,77,610,7304,588,,,,6040.00,8810.3840,8870.00,113.5020,165.7000,110.6000,7094.0000,16,1660.0000,12,2172.0000,12,13.0000,12,,,,32.740000,2009-05-26,1,1,130,,,ML-21835,2009-04-17,6444.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,36,08S,15E,,,,,P-540,40.0802722,-110.1791079,886.0000,7806.0000,860.0000,124567966,0,100036953
43013338650000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ST,5-16T-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,MVRD-MNCS-FRTR-DKTA,GAS,ACTIVE,V,2008-12-01,2020-07-01,1657792.0000,4712.0000,281011.0000,125694.0000,1686.0000,2.0000,242,0,,5194.0000,280,8.0000,93233.0000,15547.0000,12962.0000,661,217960,36988.0000,222.0000,23004,1227.0000,485728.0000,82182.0000,493.0000,43964.0000,2587.0000,993146.0000,168111.0000,81513.0000,1009.0000,0.0000,116.0000,115903.0000,19.0000,10,11711.0000,599,79,98694,6397,,,,,507278.1950,351820.00,1.9710,0.0000,0.9000,35653.0000,5,329.0000,7,5950.0000,5,36.0000,5,,,,50.300000,2008-12-18,1,1,138,,,ML-3453B,2008-06-29,18510.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,16,09S,17E,,,,,P-540,40.0335320,-110.0203051,133.0000,67468.0000,3434.0000,124567963,0,100036953
43013339290000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,BELUGA FED,R-8-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-04-01,2020-07-01,47294.0000,92212.0000,100094.0000,26083.0000,601.0000,1.0000,5,14,9,5.0000,9,9555.0000,6082.0000,10569.0000,493.0000,19675,19360,22902.0000,137.0000,1027,30547.0000,28079.0000,35227.0000,211.0000,2336.0000,47139.0000,37246.0000,53347.0000,4987.0000,320.0000,76.0000,38.0000,494000.0000,82.0000,551,344.0000,723,5485,1546,2572,,,,490.00,358.2650,510.00,2791.2320,2022.3000,1601.7000,3342.0000,7,2358.0000,2,2552.0000,2,15.0000,2,,,,32.740000,2009-04-21,1,1,134,,,UTU-74108,2009-03-02,5980.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,08,09S,17E,,,,,P-540,40.0431527,-110.0336053,4011.0000,1437.0000,3628.0000,124567886,0,100036953
43013340780000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,W POINT FED,K-7-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-05-01,2020-04-01,34822.0000,83764.0000,89568.0000,316589.0000,537.0000,1.0000,5,13,1704,499.0000,3734,7760.0000,2950.0000,8252.0000,18434.0000,12556,4587,13321.0000,80.0000,38092,20008.0000,6973.0000,21170.0000,127.0000,84637.0000,49658.0000,23228.0000,53529.0000,179446.0000,321.0000,42.0000,14.0000,265000.0000,44.0000,274,91.0000,1008,5081,1942,20429,,,,340.00,384.6150,420.00,2600.0000,2943.7000,3011.0000,1088.0000,29,1802.0000,3,1927.0000,3,12.0000,3,,,,32.740000,2009-05-01,1,1,131,,,UTU-74390,2009-03-17,6289.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,07,09S,16E,,,,,P-540,40.0435601,-110.1557075,4342.0000,1670.0000,15036.0000,124567848,0,100036953
43013339280000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,BELUGA FED,Q-8-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2009-04-01,2020-04-01,58840.0000,93881.0000,103688.0000,44891.0000,622.0000,1.0000,1,6,7,4.0000,7,10024.0000,6460.0000,11101.0000,916.0000,23113,15508,25698.0000,154.0000,2972,41569.0000,37754.0000,47861.0000,287.0000,6651.0000,67066.0000,52364.0000,75793.0000,11414.0000,455.0000,76.0000,38.0000,494000.0000,82.0000,107,19.0000,335,2229,507,7048,,,,490.00,125.1850,630.00,7988.1890,2022.3000,5631.6000,2411.0000,14,2387.0000,7,2710.0000,7,16.0000,7,,,,32.740000,2009-04-24,1,1,133,,,UTU-74108,2009-03-03,6066.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,08,09S,17E,,,,,P-540,40.0431147,-110.0337053,2029.0000,254.0000,6535.0000,124567847,0,100036953
